feature,mean_abs_shap
height,0.3047536052542708
surgane,0.10549960812255056
othsysep_Systemic Sepsis,0.09435112877841877
optime,0.08377095134814772
race_White,0.07627164461543741
prplate,0.07601088098290525
prbun,0.06922127181650226
ethnicity_hispanic_Yes,0.061869993813001324
prhct,0.059079822338646254
bleed_ml_tot,0.05628862942992034
ostomy,0.05377361680382379
ped_sap_time2,0.053512940646396764
prcreat,0.049594081908326364
bleeding_allogeneic,0.048463719158685054
ped_sap_name3_Vancomycin,0.04637715769845019
ped_sap_time1,0.04190779821370232
prwbc,0.040377289225578435
ped_sap_timelast,0.03996879775609401
sex,0.0390832598105007
anesurg,0.03889036345497354
ped_sap_name3_nan,0.03782602557273929
dpatrm,0.03704265630718093
prptt,0.03492939104626736
ped_spn_antibio_wnd,0.03428150976102917
caseid,0.03249446679066926
prsgot,0.03151987528049185
ped_spn_post_neurodeftype_Spinal cord injury,0.03136384666669271
ped_spn_post_trnsvol_allogen,0.031303458279207726
ped_sap_redosed,0.031147555113426283
ped_sap_allergy,0.030808758202604848
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; 7 TO 12 VERTEBRAL SEGMENTS",0.029966341054122738
othercpt4,0.02929999801796867
yrdeath,0.029136739046027205
anetime,0.02751744951475977
ped_spn_trnsvol_cell,0.027511769783170735
tothlos,0.026513566424232273
othercpt2,0.025898586142033865
transt_Admitted from home/clinic/doctor's office,0.024850782152638213
othercpt7,0.024704213693266263
bleeding_autologous,0.024458043700246384
age_days,0.02413561335702691
ped_spn_trnsvol_allogen,0.023272153356495778
combo_abx_regimen_cefazolin_ceftriaxone_vancomycin,0.023265938015167464
surgspec_Pediatric Orthopedic Surgery,0.022578350896663997
acq_abnormality,0.022504697221324532
prpt,0.022128699304418995
weight,0.021150255189222478
podiag,0.021015790573062573
othercpt3,0.020860920572096816
othercpt1,0.02035995338683767
prinr,0.018734179318110042
prem_birth_No,0.018530404671519233
othercpt5,0.018231086016117004
used_vancomycin,0.017679662254642816
inout_Outpatient,0.016152271156562193
pralkph,0.015584915004492933
prsodm,0.014769080916394142
othseshock_Septic Shock,0.014683095344492799
ped_spn_post_neurodeftype_nan,0.014536982888651621
asthma,0.014369740711563814
ped_sap_name3_Metronidazole _Flagyl_,0.014043353681903495
combo_abx_regimen_cefazolin_ceftazidime_ceftriaxone,0.013114043367870707
wndinf,0.013032306808076518
crf_Minor cardiac risk factors,0.012950017767054038
pralbum,0.012297251451761318
ped_spn_icudays_1 day,0.01205128972683472
oxygen_sup,0.011418178072255536
ped_sap_intraop_findings,0.01133871081042354
combo_abx_regimen_cefazolin_gentamicin_metronidazole,0.010641524521160644
crd_icd9_1,0.010291758129417485
seizure,0.00949484492132947
asaclas_ASA 4 – Severe Systemic,0.00938202312563048
othercpt6,0.009323037832748501
workrvu,0.009059933420872392
ped_spn_priorop,0.0080063406170013
