feature,mean_abs_shap
los_category,1.663485440309556
hosp_bedsize,0.1174263090381516
aprdrg_severity,0.08842785267895872
h_contrl,0.07160530678758563
age,0.056951865585739996
totchg,0.03559234681648866
hosp_urcat4,0.03545107366024446
zipinc_qrtl,0.0345868250059803
days_to_surgery,0.03299713123546147
comorbidity_secondary,0.032046525566230354
pl_nchs,0.028562385211255575
number_of_procedures_category,0.026892602436705045
pay1,0.022872483187852143
aweekend,0.021874999015931058
dqtr,0.021750451637886487
comorbidity_primary,0.01715286955173789
aprdrg_risk_mortality,0.015867150329199265
elective,0.015644066852253134
samedayevent,0.010347141908752086
resident,0.008446372122827152
hosp_ur_teach,0.004441525281478975
female,0.0020330619490704113
rehabtransfer,0.0009676770211302177
died,8.600883854041047e-05
