feature,mean_abs_shap
los_category,1.9942076501207775
days_to_surgery,0.5894915144408231
totchg,0.3007785358217971
age,0.21011908398381426
comorbidity_primary,0.12187086220117777
number_of_procedures_category,0.10893758692106106
aprdrg_severity,0.08293644488278315
hosp_bedsize,0.051165442213340455
comorbidity_secondary,0.04543069662098934
aweekend,0.034776218110285015
pay1,0.027252805982138414
elective,0.0258607828195352
hosp_urcat4,0.020568049785324383
pl_nchs,0.018302596014314703
zipinc_qrtl,0.008339694716219585
dqtr,0.007246650339004657
resident,0.007158489511563879
samedayevent,0.005727482674106021
hosp_ur_teach,0.004826862699510545
female,0.003924505852709148
h_contrl,0.003145316367673873
aprdrg_risk_mortality,0.0026940492880615143
rehabtransfer,0.0007147947751442994
died,0.0007112665653878192
