bins,best_params,holdout,threshold_tuned,auc,confusion_matrix
"{'edges': [-inf, 4, inf], 'labels': [0, 1], 'positive_bin': 1}","{'classifier__depth': 5, 'classifier__iterations': 200, 'classifier__learning_rate': 0.1}","{'accuracy': 0.9429223744292238, 'f1': 0.6666666666666666, 'precision': 0.78125, 'recall': 0.5813953488372093, 'roc_auc': 0.9271710332646453, 'confusion_matrix': array([[388,   7],
       [ 18,  25]]), 'report': '              precision    recall  f1-score   support\n\n           0      0.956     0.982     0.969       395\n           1      0.781     0.581     0.667        43\n\n    accuracy                          0.943       438\n   macro avg      0.868     0.782     0.818       438\nweighted avg      0.939     0.943     0.939       438\n'}","{'thr': 0.25, 'f1': 0.7380952380952381, 'acc': 0.9497716894977168, 'rec': 0.7209302325581395, 'prec': 0.7560975609756098, 'auc': 0.9271710332646453, 'cm': array([[385,  10],
       [ 12,  31]])}",0.9271710332646453,"[[388   7]
 [ 18  25]]"
