feature,mean_abs_shap
i10_npr,0.13656604135541314
totchg,0.06431559569967568
age,0.0567617938155714
h_contrl,0.05389065649026885
aprdrg_severity,0.0508299559305034
comorbidity_injury,0.043888662646165366
prday1,0.04312587097776662
hosp_bedsize,0.04209676629466746
aprdrg_risk_mortality,0.03689125413687276
comorbidity_health_status,0.028689351536781618
zipinc_qrtl,0.02862522407203846
comorbidity_blood_disorders,0.021853832817167892
hosp_urcat4,0.021195634241063986
comorbidity_abnormal_findings,0.0183157860440696
female,0.01766705591663168
i10_ndx,0.016944515919777803
comorbidity_external_causes,0.016831825259508548
pl_nchs,0.014264340659929804
elective,0.013791969381546929
dqtr,0.012945577421121379
comorbidity_musculoskeletal,0.008602706852287707
pay1,0.007486491720924173
comorbidity_nervous_system,0.007069177802606516
comorbidity_endocrine,0.006803419056394513
comorbidity_respiratory,0.006006626945628128
comorbidity_digestive,0.005129586018093554
samedayevent,0.004751108868873908
hosp_ur_teach,0.0045733608119717046
comorbidity_mental_health,0.004441918459439334
comorbidity_circulatory,0.004343633398136142
comorbidity_neoplasms,0.0041291649997336885
comorbidity_congenital,0.00398646145587906
resident,0.0039435704672804925
comorbidity_genitourinary,0.002432294801435537
aweekend,0.0021121709767821352
comorbidity_skin,0.001998900761178411
comorbidity_sensory_organs,0.001131448489825476
rehabtransfer,0.0009916700234576096
comorbidity_infectious,0.0008047944974040511
comorbidity_special_codes,0.00045327223082741047
comorbidity_perinatal,0.00023318415281261496
died,0.00016661930916798048
comorbidity_pregnancy,3.669558060075627e-05
