feature,mean_abs_shap
hosp_bedsize,0.33809871792313123
comorbidity_blood_disorders,0.16184779714191191
hosp_urcat4,0.13821969683710866
pl_nchs,0.12591608594771
h_contrl,0.1195045087821777
i10_ndx,0.10674018253243872
comorbidity_health_status,0.09687398121717097
i10_npr,0.09208753534323333
comorbidity_injury,0.09161809096807366
totchg,0.08491272790988028
pay1,0.0780066278996063
aprdrg_severity,0.07771437245349141
age,0.07344026938114498
female,0.05557944809129946
comorbidity_congenital,0.05063840337588771
zipinc_qrtl,0.04418702579936966
comorbidity_abnormal_findings,0.03218711304816902
aprdrg_risk_mortality,0.032084106323332875
comorbidity_nervous_system,0.031631533182887556
comorbidity_external_causes,0.026234409690510198
aweekend,0.02397668130393578
resident,0.023646441224988123
comorbidity_skin,0.02151274514665184
prday1,0.021421614657929765
dqtr,0.020498050481441973
comorbidity_mental_health,0.02032767669964685
comorbidity_digestive,0.01699959940592646
comorbidity_circulatory,0.011550081087286586
comorbidity_sensory_organs,0.010452004870724634
comorbidity_endocrine,0.009749893953854272
elective,0.007041047809963401
comorbidity_musculoskeletal,0.006931383668896035
hosp_ur_teach,0.0047103706058986535
comorbidity_genitourinary,0.004186916800216782
comorbidity_respiratory,0.003757500802275109
samedayevent,0.0035036319643444677
comorbidity_infectious,0.0016775857514644047
comorbidity_perinatal,0.0009441439946754884
rehabtransfer,0.0008773876892381606
died,0.00012768387747525442
comorbidity_pregnancy,0.0
comorbidity_neoplasms,0.0
comorbidity_special_codes,0.0
