feature,mean_abs_shap
age,0.15639733574206746
i10_npr,0.1338480531680045
aprdrg_severity,0.05064256215543795
totchg,0.04736729171106222
comorbidity_abnormal_findings,0.03537635534897544
pay1,0.03498349265555472
prday1,0.033157290647028395
comorbidity_blood_disorders,0.027960917942187833
comorbidity_congenital,0.02592550990374958
hosp_bedsize,0.023291298402812077
i10_ndx,0.02225576199987336
h_contrl,0.021337064520546907
hosp_urcat4,0.01918906587774725
comorbidity_health_status,0.019101209720450013
elective,0.0189624910435679
hosp_ur_teach,0.017888289073906494
pl_nchs,0.014138365870561722
female,0.013802886427062178
aprdrg_risk_mortality,0.013702819129004274
comorbidity_injury,0.011027089779049556
dqtr,0.010643504171047521
comorbidity_endocrine,0.010624511355217026
zipinc_qrtl,0.010291560259848299
comorbidity_nervous_system,0.007158493917314502
samedayevent,0.003841676273725945
aweekend,0.0026598021770697284
comorbidity_external_causes,0.0026448082792505188
comorbidity_sensory_organs,0.0023594810531774187
comorbidity_digestive,0.0019664545765213128
comorbidity_circulatory,0.0018717110642636862
comorbidity_mental_health,0.0016212371301270014
comorbidity_genitourinary,0.0011743815093221942
comorbidity_infectious,0.0011432125070317564
comorbidity_skin,0.001102189393297733
comorbidity_musculoskeletal,0.0010775403375666308
comorbidity_respiratory,0.0010289156958654814
rehabtransfer,0.0008037900269078129
comorbidity_pregnancy,0.000447805422124334
resident,0.0004432263903854451
comorbidity_special_codes,0.00027945110031089745
comorbidity_neoplasms,0.000260574557765427
comorbidity_perinatal,9.759098018058093e-05
died,4.834966329288682e-05
