auc,accuracy,precision,recall,f1,confusion_matrix,best_params,feature_importances
0.7659115426105717,0.8855534709193246,0.9802538787023978,0.8996763754045307,0.9382382720215997,"[[  26   28]
 [ 155 1390]]","{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}","[3.49814067e-05 1.15453017e-02 1.44886110e-02 2.02251962e-03
 7.01937583e-03 6.80353640e-03 9.14824126e-03 9.51711578e-03
 3.82620451e-04 8.90372683e-04 7.25937344e-05 0.00000000e+00
 3.47009766e-04 3.61045942e-04 0.00000000e+00 4.16841915e-04
 0.00000000e+00 0.00000000e+00 2.58084138e-04 0.00000000e+00
 1.12966441e-03 5.75596828e-03 5.03953034e-03 1.33899223e-02
 8.78285584e-03 9.92157103e-03 3.72971858e-03 3.53733692e-03
 2.64864070e-04 2.34423662e-04 1.03538822e-03 9.15861359e-04
 7.86697159e-04 4.65789352e-04 1.00578222e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.69287993e-03 1.15706917e-02 8.60565440e-03
 1.26797288e-02 1.03557988e-02 1.24756148e-02 1.96651417e-02
 5.60180704e-03 4.66374721e-03 3.47716748e-03 3.03852888e-03
 4.05617576e-03 5.23351532e-03 1.76823468e-03 1.15729384e-02
 8.43784804e-03 1.14505046e-02 7.24877153e-03 1.10017322e-02
 9.86306395e-03 1.41949721e-02 1.20219266e-02 9.13641076e-03
 9.41771761e-03 7.55912354e-03 9.83172368e-03 7.12476702e-03
 6.38555386e-03 3.52019279e-02 3.84036903e-02 3.24494948e-02
 4.41927496e-03 7.26226636e-03 8.86747801e-03 1.32311749e-02
 4.20538535e-03 1.19600536e-02 1.13034688e-02 8.43809443e-03
 2.30332138e-03 7.36986108e-03 4.62204794e-03 2.67197679e-03
 4.55382506e-03 0.00000000e+00 0.00000000e+00 1.04926759e-03
 2.06952341e-04 8.75052281e-04 4.82452306e-04 0.00000000e+00
 1.90187637e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.84840250e-03
 1.20097479e-02 2.21000089e-05 2.17126535e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.03733499e-02
 7.66533994e-03 1.08282995e-02 1.66109431e-02 7.72371104e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.11025240e-04 2.59390879e-04 1.15680816e-03 4.01240855e-04
 0.00000000e+00 2.02052908e-06 2.92791828e-04 1.06240111e-04
 1.31111391e-04 3.79062937e-04 2.52313592e-03 6.83858003e-04
 7.85379422e-03 5.67580820e-04 0.00000000e+00 3.88890752e-03
 3.98247690e-03 2.91175369e-03 1.56980075e-03 3.95435680e-04
 5.62361970e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.04642754e-05 1.07667316e-02 1.47776291e-03 1.07064171e-03
 8.55129126e-03 8.56829647e-04 1.53731882e-02 3.13617593e-02
 1.60041055e-04 1.25369368e-03 8.94969878e-04 1.02405706e-03
 1.43785995e-04 7.82418217e-04 3.86853660e-04 2.25669005e-02
 1.33764902e-03 6.31397335e-04 1.13461941e-03 0.00000000e+00
 7.29331887e-03 2.43588338e-03 9.80698154e-03 2.65262908e-02
 1.42714879e-03 8.29144703e-04 7.12939176e-04 9.79896286e-04
 2.70910944e-04 9.93639860e-04 1.88076822e-03 4.86592038e-04
 0.00000000e+00 5.26815191e-03 7.45337393e-03 1.62947170e-03
 8.18683752e-03 4.45420308e-04 2.31872624e-04 8.26926960e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.32557424e-05
 9.73038260e-04 1.02230984e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.71438418e-04 1.69592722e-03 5.35076467e-03
 1.01088077e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.87192727e-04 0.00000000e+00 0.00000000e+00 7.17902919e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.21496621e-03 0.00000000e+00
 4.63803872e-04 1.09788660e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.13308533e-04
 1.94842776e-04 4.68571937e-04 5.02181575e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.05522775e-04 3.67428644e-04
 1.92501434e-03 1.10005385e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.97869213e-04 1.18608464e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.97547649e-04 3.91357614e-04 3.25538422e-04
 0.00000000e+00 0.00000000e+00 2.20518243e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.78231418e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.94438886e-05
 1.09737079e-04 1.18794301e-03 0.00000000e+00 8.81552641e-05
 5.08118727e-04 0.00000000e+00 0.00000000e+00 1.59007452e-04
 1.31269332e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.30005737e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.41286079e-05 8.08804275e-04 0.00000000e+00
 1.27370262e-04 3.11580251e-04 0.00000000e+00 0.00000000e+00
 6.89545852e-04 0.00000000e+00 2.79499657e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.73035594e-04 0.00000000e+00 1.62302342e-03 0.00000000e+00
 0.00000000e+00 3.74328023e-04 0.00000000e+00 2.07273360e-04
 1.31305879e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.19754182e-04 5.36125376e-04
 1.35374296e-04 0.00000000e+00 6.63055414e-04 3.88800255e-04
 0.00000000e+00 2.24778746e-03 1.57231460e-04 0.00000000e+00
 1.00334781e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.53587145e-03 6.68085034e-05 1.35106398e-04 0.00000000e+00
 0.00000000e+00 1.46473013e-04 0.00000000e+00 4.05507689e-04
 0.00000000e+00 5.62301944e-04 1.31626931e-04 0.00000000e+00
 5.48492771e-04 0.00000000e+00 0.00000000e+00 1.10176292e-04
 0.00000000e+00 3.17070594e-04 5.59675733e-04 0.00000000e+00
 5.46197771e-04 3.86244889e-04 1.71966328e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.49966483e-04 2.43375821e-04 0.00000000e+00 0.00000000e+00
 9.76648150e-04 0.00000000e+00 0.00000000e+00 1.70412081e-04
 3.94707505e-04 6.99870320e-04 0.00000000e+00 1.61579747e-04
 5.32051100e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.91106037e-05
 0.00000000e+00 0.00000000e+00 3.37941303e-04 5.13405770e-04
 1.02296605e-04 1.80098767e-03 0.00000000e+00 1.31919044e-03
 4.32449013e-05 0.00000000e+00 3.35299408e-04 0.00000000e+00
 0.00000000e+00 5.66306245e-04 0.00000000e+00 2.30673598e-04
 0.00000000e+00 2.75967870e-04 0.00000000e+00 1.61157221e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.12036039e-04 4.59338119e-04 2.05897801e-04 9.36131405e-04
 0.00000000e+00 5.78721462e-04 0.00000000e+00 4.67810876e-05
 4.69895705e-04 1.92713245e-04 0.00000000e+00 1.70753727e-03
 4.03526526e-04 0.00000000e+00 0.00000000e+00 5.14633321e-04
 0.00000000e+00 3.83070229e-04 0.00000000e+00 4.68130318e-04
 1.91612619e-03 0.00000000e+00 5.85550698e-04 0.00000000e+00
 5.97098708e-04 2.66890946e-04 4.36735327e-04 0.00000000e+00
 6.94141316e-04 5.34632267e-04 1.09058155e-04 1.11877441e-03
 9.70349564e-04 8.35176073e-04 2.33800260e-04 2.31203291e-04
 9.10827485e-04 2.40182596e-04 3.12848179e-04 9.29736957e-04
 4.57587831e-04 1.37625662e-03 2.45873768e-04 7.70986267e-04
 5.99911456e-04 2.99269343e-04 3.99866765e-04 8.86379291e-04
 6.30677304e-04 2.36967555e-04 1.24335313e-03 1.07367997e-03
 1.89356212e-04 1.18120125e-03 4.50927319e-04 8.00510337e-05
 9.19715732e-04 7.87597331e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.15496152e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.05294585e-04 5.90572420e-05
 6.55708385e-05 0.00000000e+00 0.00000000e+00 1.18173902e-04
 8.85355993e-04 1.08478593e-03 6.81157630e-19 0.00000000e+00
 7.56807808e-04 0.00000000e+00 0.00000000e+00 2.74981533e-04
 1.43874278e-03 1.78479918e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.53906706e-05 0.00000000e+00 0.00000000e+00
 9.32669447e-04 0.00000000e+00 2.99427748e-05 0.00000000e+00
 0.00000000e+00 4.52036966e-04 2.32618115e-04 1.04328769e-04
 2.59886284e-04 0.00000000e+00 3.56868182e-04 4.04751923e-04
 8.83263176e-04 0.00000000e+00 7.23705561e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.18193923e-04 0.00000000e+00 0.00000000e+00 5.75132477e-04
 1.19706577e-04 0.00000000e+00 8.40733653e-04 1.51442088e-03
 5.58989869e-04 3.09068791e-04 8.44504329e-05 0.00000000e+00
 1.18810651e-04 0.00000000e+00 8.65449390e-04 8.26138903e-04
 2.37315347e-04 1.30436080e-03 5.63374911e-04 8.14975342e-04
 0.00000000e+00 0.00000000e+00 6.30485466e-04 1.11906861e-03
 1.05535556e-03 5.80307366e-04 0.00000000e+00 6.35318556e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.66402712e-05 0.00000000e+00 2.99141735e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.04659385e-04 1.01751524e-03
 1.45041009e-04 3.76379402e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.51054997e-04 0.00000000e+00 5.81766970e-04
 3.88743587e-05 1.52795461e-03 0.00000000e+00 4.85370885e-05
 4.61757968e-04 1.53393065e-04 0.00000000e+00 1.76299177e-03
 1.75008727e-04 2.85144042e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.07187698e-04 0.00000000e+00 0.00000000e+00 1.29015950e-03
 0.00000000e+00 5.25497239e-04 1.90312957e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.72927375e-03
 5.70386687e-04 0.00000000e+00 2.56477591e-03 1.05155406e-03
 1.07919058e-03 0.00000000e+00 0.00000000e+00 1.21359921e-03
 7.70414033e-04 1.00114816e-03 1.30990426e-04 1.53267988e-03
 9.89985219e-04 0.00000000e+00 0.00000000e+00 5.98697393e-04
 0.00000000e+00 2.53606708e-04 2.50496553e-04 0.00000000e+00
 0.00000000e+00 1.01417995e-03 9.68318028e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.51646312e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.62778318e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.10115586e-05 6.28022571e-05
 4.74324260e-04 2.82033371e-04 1.35826360e-03]"
