feature,mean_abs_shap
nurninfec,0.0
dszre,0.0
dneurodef,0.0
ncdarrest,0.0
dcdarrest,0.0
surgspec_Pediatric Surgery,0.0
prem_birth_25-26 completed weeks gestation,0.0
prem_birth_27-28 completed weeks gestation,0.0
ped_sap_name1_CefTRIAXone _Rocephin_,0.0
cnscoma_No Complication,0.0
cdarrest_No Complication,0.0
othbleed_No Complication,0.0
othvt_VT Requiring Therapy,0.0
"preop_covid_Yes,",0.0
"postop_covid_Yes,",0.0
ped_sap_name1_Azithromycin,0.0
ped_sap_name1_Aztreonam,0.0
ped_sap_name1_CeFAZoLin _Kefzol_,0.0
ped_sap_name1_CefTAZidime _Fortaz/Tazicef_,0.0
ped_sap_name1_Cefepime _Maxipime_,0.0
prem_birth_31-32 completed weeks gestation,0.0
ped_sap_name1_CefoTEtan _Cefotan_,0.0
ped_sap_name1_Clindamycin _Cleocin_,0.0
ped_sap_name1_Gentamicin _Garamycin_,0.0
ped_sap_name1_Levofloxacin _Levaquin_,0.0
ped_sap_name1_Meropenem _Merrem_,0.0
ped_sap_name1_Other,0.0
ped_sap_name1_Piperacillin/tazobactam _Zosyn_,0.0
ped_sap_name1_Tobramycin,0.0
ped_sap_name2_Ampicillin WITHOUT sulbactam,0.0
ped_sap_name2_Ampicillin/sulbactam _Unasyn_,0.0
oprenafl_No Complication,0.0
renainsf_Progressive Renal Insufficiency,0.0
onvent48hrs_On Ventilator _ 48 hours,0.0
reintub_Unplanned Intubation,0.0
prem_birth_Less than 24 completed weeks gestation,0.0
prem_birth_No,0.0
prem_birth_Unknown,0.0
crf_Minor cardiac risk factors,0.0
crf_No cardiac risk factors,0.0
crf_Severe cardiac risk factors,0.0
ivh_grade_Grade 2,0.0
ivh_grade_Grade 3,0.0
ivh_grade_IVH reported but no grade assigned,0.0
ivh_grade_No IVH reported,0.0
malignancy_Past history of cancer,0.0
asaclas_ASA 2 – Mild Systemic D,0.0
asaclas_ASA 3 – Severe Systemic,0.0
asaclas_ASA 4 – Severe Systemic,0.0
asaclas_ASA Not Assigned,0.0
dischdest_Against Medical Advice _AMA_,0.0
dischdest_Expired,0.0
dischdest_Home/Permanent Residence,0.0
dischdest_Other Facility,0.0
dischdest_Unknown,0.0
io_unplannedextub_Unplanned Extubation,0.0
io_cdarrest_No Complication,0.0
