feature,mean_abs_shap
othercpt5,0.015014321286791157
othercpt4,0.014875584775928402
othercpt1,0.014327715474903056
caseid,0.014080338812497307
ostomy,0.013850668596651534
workrvu,0.013818830665684375
impcogstat,0.01336166649631167
prem_birth_No,0.013051345041548855
cpt,0.012154458605395805
prbili,0.012127344409062216
ped_sap_name1_CeFAZoLin _Kefzol_,0.012126078221365756
ped_spn_icudays_2 days,0.011593843859156046
nutrition_at_discharge,0.011535065231567162
ped_sap_name3_Vancomycin,0.011052233958707044
othseshock_Septic Shock,0.010999688848707199
ped_sap_finish,0.010374402036505161
combo_abx_regimen_cefazolin_ceftriaxone_vancomycin,0.009645580617911185
prsodm,0.009530406800015094
ped_sap_name1_Cefuroxime,0.009366187059321065
ped_sap_name2_CefTAZidime _Fortaz/Tazicef_,0.009017130625306034
donvent48hrs,0.008903491033186325
othercpt8,0.008463787137653831
prinr,0.008174869753402307
transt_Home/Permanent Residence,0.007986316678320173
esovar,0.007763794568958527
race_Unknown/Not Reported,0.006897232802743678
pufyear,0.006793385731031849
combo_abx_regimen_cefazolin_ceftriaxone_metronidazole,0.006779924336022065
durninfec,0.0067402066530989095
combo_abx_regimen_cefazolin_vancomycin,0.006595259273064289
prem_birth_33-34 completed weeks gestation,0.006362604976850561
ped_sap_name2_CeFAZoLin _Kefzol_,0.006237393776199957
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; UP TO 6 VERTEBRAL SEGMENTS",0.005914891035254557
othercpt6,0.005907160267404626
used_vancomycin,0.005450320798780391
ped_spn_icudays_1 day,0.005133978602194427
ped_spn_priorop,0.00501466391294205
surgspec_Orthopedics,0.004980104901004313
crf_No cardiac risk factors,0.004922448184781716
prvpcs,0.004804213195433692
daysinicu,0.004792297435211103
lapthor_Laparoscopic/MIS and Open,0.004698799527549833
combo_abx_regimen_cefazolin_gentamicin,0.004668065024906684
ped_sap_name1_Piperacillin/tazobactam _Zosyn_,0.0046516889579307
ped_spn_icudays_3 days,0.0046458856767253144
combo_abx_regimen_ceftazidime_vancomycin,0.0044055626209530425
ped_sap_name3_Metronidazole _Flagyl_,0.004402090400047064
combo_abx_regimen_cefazolin_ceftazidime_vancomycin,0.004386401355727526
ped_sap_name2_Gentamicin _Garamycin_,0.004280053945621844
ped_sap_allergy,0.004224035534365265
oxygen_sup,0.004215352260242818
hdisdt,0.004139961357072117
hxcld,0.004109313234591756
ped_sap_name1_Cefepime _Maxipime_,0.004049528474364122
prem_birth_25-26 completed weeks gestation,0.003691278702306571
race_Asian,0.003666548769768668
ped_sap_name2_CefOXitin,0.003593076209350246
ped_sap_name1_Vancomycin,0.0035151284304733013
crf_Minor cardiac risk factors,0.0034027167357880573
asaclas_ASA 4 – Severe Systemic,0.0034014509395432816
dothbleed,0.0033050835133489067
ethnicity_hispanic_Unkn,0.003126398425177414
ventilat,0.0028522463454915144
ped_sap_name1_Gentamicin _Garamycin_,0.0027933519200396503
ped_sap_time3,0.00273529035597288
surgspec_Pediatric Neurosurgery,0.0026890643603788805
cerebral_palsy,0.0026354951090285157
used_clindamycin,0.0026181972465775263
oupneumo_Pneumonia,0.002585292259398417
prem_birth_31-32 completed weeks gestation,0.0025731395247751004
ped_spn_icudays_6 days,0.0025252269783121954
combo_abx_regimen_cefazolin_ceftriaxone_gentamicin,0.002483969304787072
used_cefazolin,0.0024795913606404083
dreintub,0.0024001030716883378
single_abx_regimen_,0.002291706932615038
prem_birth_35-36 completed weeks gestation,0.0022866558946660603
ped_sap_name1_CefTRIAXone _Rocephin_,0.0020422689004073666
ped_sap_name2_Cefepime _Maxipime_,0.002040357749082429
lapthor_Open Only or N/A,0.0019886372771335966
combo_abx_regimen_gentamicin_vancomycin,0.0019665671298574124
ped_sap_name3_CefTRIAXone _Rocephin_,0.0019220488384455736
struct_pulm_ab,0.0017528290770794503
combo_abx_regimen_cefazolin_ceftriaxone,0.0017069436879684075
combo_abx_regimen_cefazolin_metronidazole,0.001694756508655894
nreintub,0.0016697609359869392
asaclas_ASA 2 – Mild Systemic D,0.0015531127996127347
ivh_grade_Grade 4,0.0015413053044575973
ped_sap_name2_Clindamycin _Cleocin_,0.001370231823550707
onvent48hrs_On Ventilator _ 48 hours,0.0012921202836146805
ped_sap_name3_CeFAZoLin _Kefzol_,0.0012772537908998622
othercpt9,0.0012617668357521809
prsepis_nan,0.0012517717207717865
ped_spn_antifib,0.0012454011008002505
malignancy_Past history of cancer,0.0012230277762419143
ped_sap_name2_CefTRIAXone _Rocephin_,0.001189512417761344
combo_abx_regimen_cefazolin_clindamycin,0.0010897354927364446
combo_abx_regimen_vancomycin,0.0010763590071144035
othercpt10,0.0010545723270727755
dischdest_Other Facility,0.0008762748287379548
used_cefoxitin,0.0008443114434376814
ped_spn_icudays_11 days,0.0007980971142863715
reintub_Unplanned Intubation,0.0007454581900336102
transt_Chronic care/Rehab/Intermediate Care/Spinal Cord,0.0007184682770216714
combo_abx_regimen_clindamycin_gentamicin,0.0006973278758336439
icuyesorno,0.0006707027546893022
ped_sap_name2_Other,0.000596410892169849
prem_birth_29-30 completed weeks gestation,0.0004422671733313163
combo_abx_regimen_ceftazidime_metronidazole_vancomycin,0.00041795562329120865
combo_abx_regimen_gentamicin_metronidazole,0.0004115374039107111
casetype_Urgent,0.0004107723140844641
othcdiff_No Complication,0.00037033148465323904
tracheostomy,0.00035319712582859545
ped_spn_post_neurodef,0.00029016074454370585
stillinhosp,0.0002348397328002444
ped_sap_name3_Cefepime _Maxipime_,0.0002201188891221921
"postop_covid_Yes,",0.00021174226342132006
wndclas_Clean/Contaminated,0.00021038709182458922
crf_Severe cardiac risk factors,0.00018859986349785692
dopertod,0.0001785667192414562
used_ampicillin,0.00013641440868258616
combo_abx_regimen_clindamycin_vancomycin,0.00012541030991634254
cdarrest_No Complication,0.00012220975665634478
asaclas_ASA Not Assigned,9.916050241118101e-05
combo_abx_regimen_clindamycin_gentamicin_metronidazole,8.388579834048907e-05
ivh_grade_Grade 2,8.382583694059913e-05
race_Race Combinations with Low Frequency,7.59291682870578e-05
ped_sap_name1_Aztreonam,5.6839680679363354e-05
transfus,4.8958163046625796e-05
ped_sap_name2_Ampicillin WITHOUT sulbactam,4.869778008229271e-05
combo_abx_regimen_clindamycin_metronidazole,3.0220687865847028e-05
drenainsf,2.1645069901317218e-05
"transt_Admitted through ER, including outside ER with direct hospital admission",2.0605769683029517e-05
dcdarrest,9.499696210523599e-06
used_doxycycline,5.773171257744039e-06
ped_sap_name2_Ampicillin/sulbactam _Unasyn_,4.130651748712142e-06
ped_spn_icudays_28 days,0.0
ped_spn_icudays_4 days,0.0
ped_spn_icudays_30 days,0.0
used_gentamicin,0.0
ped_spn_icudays_25 days,0.0
used_ceftriaxone,0.0
ped_spn_icudays_23 days,0.0
transt_Other Facility,0.0
used_metronidazole,0.0
ped_spn_icudays_5 days,0.0
"transt_Transferred from outside hospital _NICU, PICU, Inpatient on General floor, Adult ICU_",0.0
ped_spn_icudays_7 days,0.0
ped_spn_icudays_8 days,0.0
ped_spn_neuromon,0.0
ped_spn_icudays_9 days,0.0
asthma,0.0
transt_Other,0.0
combo_abx_regimen_cefazolin_metronidazole_vancomycin,0.0
used_ceftazidime,0.0
ncdarrest,0.0
combo_abx_regimen_ceftazidime_gentamicin_metronidazole,0.0
combo_abx_regimen_ampicillin_cefazolin,0.0
combo_abx_regimen_clindamycin_metronidazole_vancomycin,0.0
combo_abx_regimen_ceftriaxone_clindamycin_vancomycin,0.0
combo_abx_regimen_metronidazole_vancomycin,0.0
admyr,0.0
combo_abx_regimen_cefazolin_clindamycin_vancomycin,0.0
combo_abx_regimen_cefazolin_clindamycin_gentamicin,0.0
combo_abx_regimen_cefazolin_ceftazidime_gentamicin,0.0
combo_abx_regimen_ceftazidime_gentamicin_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftazidime,0.0
combo_abx_regimen_clindamycin_gentamicin_vancomycin,0.0
dnr,0.0
combo_abx_regimen_cefazolin,0.0
combo_abx_regimen_cefazolin_gentamicin_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftazidime_metronidazole,0.0
combo_abx_regimen_ceftriaxone_metronidazole_vancomycin,0.0
combo_abx_regimen_gentamicin_metronidazole_vancomycin,0.0
combo_abx_regimen_cefazolin_gentamicin_metronidazole,0.0
ped_spn_icudays_21 days,0.0
combo_abx_regimen_cefazolin_clindamycin_metronidazole,0.0
combo_abx_regimen_gentamicin,0.0
combo_abx_regimen_ceftriaxone_vancomycin,0.0
dneurodef,0.0
dszre,0.0
combo_abx_regimen_cefazolin_cefoxitin,0.0
ped_spn_icudays_22 days,0.0
"race_White,Asian",0.0
ped_spn_icudays_20 days,0.0
ped_sap_name1_Azithromycin,0.0
cszre_Seizure,0.0
neurodef_No Complication,0.0
othbleed_No Complication,0.0
othvt_VT Requiring Therapy,0.0
race_Some Other Race,0.0
"preop_covid_Yes,",0.0
surgspec_Pediatric Surgery,0.0
nurninfec,0.0
ped_sap_name1_CefOXitin,0.0
ped_sap_name1_CefTAZidime _Fortaz/Tazicef_,0.0
surgspec_Pediatric Otolaryngology _ENT_,0.0
race_Race combinations with low frequency,0.0
ped_sap_name1_CefoTEtan _Cefotan_,0.0
ped_sap_name1_Clindamycin _Cleocin_,0.0
cnscoma_No Complication,0.0
urninfec_Urinary Tract Infection,0.0
oprenafl_No Complication,0.0
renainsf_Progressive Renal Insufficiency,0.0
prem_birth_27-28 completed weeks gestation,0.0
io_unplannedextub_Unplanned Extubation,0.0
io_cdarrest_No Complication,0.0
dischdest_Unknown,0.0
dischdest_Home/Permanent Residence,0.0
dischdest_Expired,0.0
dischdest_Against Medical Advice _AMA_,0.0
asaclas_ASA 3 – Severe Systemic,0.0
ivh_grade_No IVH reported,0.0
ivh_grade_IVH reported but no grade assigned,0.0
ivh_grade_Grade 3,0.0
nonvent48hrs,0.0
prem_birth_Unknown,0.0
concpt1,0.0
ped_sap_name1_Levofloxacin _Levaquin_,0.0
ped_sap_name1_Meropenem _Merrem_,0.0
ped_sap_name3_Ceftizoxime sodium,0.0
ped_spn_icudays_19 days,0.0
ped_spn_icudays_18 days,0.0
ped_spn_icudays_17 days,0.0
ped_spn_icudays_16 days,0.0
ped_spn_icudays_15 days,0.0
ped_spn_icudays_14 days,0.0
ped_spn_icudays_13 days,0.0
ped_spn_icudays_12 days,0.0
ped_spn_icudays_10 days,0.0
ped_spn_post_trnsvol_cell,0.0
ped_sap_name3_Other,0.0
nrenainsf,0.0
prem_birth_Less than 24 completed weeks gestation,0.0
ped_sap_name3_Clindamycin _Cleocin_,0.0
ped_sap_name2_nan,0.0
ped_sap_name1_Other,0.0
ped_sap_name2_Vancomycin,0.0
ped_sap_name2_Tobramycin,0.0
ped_sap_name2_Piperacillin/tazobactam _Zosyn_,0.0
death30yn,0.0
ped_sap_name2_Metronidazole _Flagyl_,0.0
ped_sap_name2_Imipenem/cilastatin _Primaxin_,0.0
ped_sap_name2_Doxycycline,0.0
ped_sap_name2_Cefuroxime,0.0
ped_sap_name2_CefoTEtan _Cefotan_,0.0
race_Black or African American,0.0
ped_sap_name2_Aztreonam,0.0
nothbleed,0.0
ped_sap_name1_Tobramycin,0.0
race_Native Hawaiian or Other Pacific Islander,0.0
ped_sap_name3_Gentamicin _Garamycin_,0.0
