bins,best_params,holdout,threshold_tuned,auc,confusion_matrix
"{'edges': [-inf, 0, inf], 'labels': [0, 1], 'positive_bin': 1}","{'classifier__auto_class_weights': 'Balanced', 'classifier__depth': 4, 'classifier__iterations': 300, 'classifier__l2_leaf_reg': 10, 'classifier__learning_rate': 0.05}","{'accuracy': 0.9237668161434978, 'f1': 0.10526315789473684, 'precision': 0.2222222222222222, 'recall': 0.06896551724137931, 'roc_auc': 0.5750434135450261, 'confusion_matrix': array([[410,   7],
       [ 27,   2]]), 'report': '              precision    recall  f1-score   support\n\n           0      0.938     0.983     0.960       417\n           1      0.222     0.069     0.105        29\n\n    accuracy                          0.924       446\n   macro avg      0.580     0.526     0.533       446\nweighted avg      0.892     0.924     0.905       446\n'}","{'thr': 0.32500000000000007, 'f1': 0.17721518987341772, 'acc': 0.8542600896860987, 'rec': 0.2413793103448276, 'prec': 0.14, 'auc': 0.5750434135450261, 'cm': array([[374,  43],
       [ 22,   7]])}",0.5750434135450261,"[[410   7]
 [ 27   2]]"
