feature,mean_abs_shap
lapthor_Laparoscopic/MIS and Open,0.00020639587933751698
combo_abx_regimen_cefazolin_clindamycin_metronidazole,0.0002055644860185128
reintub_Unplanned Intubation,0.00020245407828659945
casetype_Urgent,0.00019939159461428488
combo_abx_regimen_cefazolin_ceftazidime_ceftriaxone,0.00017196175692664185
prem_birth_27-28 completed weeks gestation,0.00015462439134678082
ivh_grade_Grade 3,0.00014867159048180935
transt_Chronic care/Rehab/Intermediate Care/Spinal Cord,0.00012354172178071057
combo_abx_regimen_gentamicin_metronidazole_vancomycin,0.000122962254355071
ped_sap_name1_CefoTEtan _Cefotan_,0.00011252128625150834
combo_abx_regimen_clindamycin_metronidazole,0.0001032332546145682
prvpcs,0.00010064011273351813
ped_sap_name2_Other,9.589352045409753e-05
combo_abx_regimen_cefazolin_ceftriaxone,8.903819220669988e-05
combo_abx_regimen_gentamicin_metronidazole,6.678030754861283e-05
othercpt10,6.298071810967862e-05
cdarrest_No Complication,6.132741554947338e-05
dopertod,4.804400227972486e-05
ped_sap_name2_Metronidazole _Flagyl_,3.97170840654746e-05
dcdarrest,3.4755341343286036e-05
prem_birth_Less than 24 completed weeks gestation,3.159568785820952e-05
cszre_Seizure,2.9000136146909224e-05
dnr,2.5816472179450526e-05
"race_White,Asian",1.9710579035460302e-05
neurodef_No Complication,1.4653036921010674e-05
nrenainsf,1.1674958041833816e-05
"transt_Admitted through ER, including outside ER with direct hospital admission",9.900372128648395e-06
combo_abx_regimen_ceftazidime_gentamicin_metronidazole,8.744398784253247e-06
drenainsf,7.74758361496621e-06
asaclas_ASA Not Assigned,4.918914833048019e-06
io_cdarrest_No Complication,4.081811362119718e-06
ped_spn_icudays_23 days,3.7155104692098037e-06
dneurodef,2.7290465079030103e-06
ped_sap_name2_Aztreonam,2.706235450052727e-06
ped_sap_name1_Levofloxacin _Levaquin_,1.7931019479689523e-06
dszre,1.5041879413974936e-06
ped_spn_icudays_20 days,1.4103986440163228e-06
dischdest_Unknown,1.2303928187693961e-06
io_unplannedextub_Unplanned Extubation,1.2128595979510437e-06
combo_abx_regimen_gentamicin_vancomycin,0.0
combo_abx_regimen_cefazolin_cefoxitin,0.0
ivh_grade_No IVH reported,0.0
combo_abx_regimen_clindamycin_gentamicin,0.0
sex,0.0
ped_sap_name1_CefOXitin,0.0
ivh_grade_IVH reported but no grade assigned,0.0
ncdarrest,0.0
ivh_grade_Grade 4,0.0
combo_abx_regimen_gentamicin,0.0
combo_abx_regimen_cefazolin_clindamycin,0.0
combo_abx_regimen_cefazolin,0.0
ped_spn_post_trnsvol_cell,0.0
used_doxycycline,0.0
transt_Other Facility,0.0
concpt1,0.0
used_ceftriaxone,0.0
used_metronidazole,0.0
transt_Other,0.0
used_ampicillin,0.0
admyr,0.0
wndclas_Clean/Contaminated,0.0
